stage,case_id,substrate,exponent,method,N,median_error_m,spec_json,archive,member,raw_sha256
exact7,exact7__official27_common__D10000__f7__d0,official27_common,4.7,WCL,2498,699.099721434136,"{""D"": 10000, ""draw"": 0, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d0.npz,afd224f5f0ff7fc7815c251f22026f1c24ab8ebf69d6a9aceca4018791907e39
exact7,exact7__official27_common__D10000__f7__d0,official27_common,4.7,ABS,2498,623.5754915747939,"{""D"": 10000, ""draw"": 0, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d0.npz,afd224f5f0ff7fc7815c251f22026f1c24ab8ebf69d6a9aceca4018791907e39
exact7,exact7__official27_common__D10000__f7__d0,official27_common,4.7,DIFF,2498,953.6529156071749,"{""D"": 10000, ""draw"": 0, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d0.npz,afd224f5f0ff7fc7815c251f22026f1c24ab8ebf69d6a9aceca4018791907e39
exact7,exact7__official27_common__D10000__f7__d0,official27_common,4.7,Min-Max,2498,668.1945681856024,"{""D"": 10000, ""draw"": 0, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d0.npz,afd224f5f0ff7fc7815c251f22026f1c24ab8ebf69d6a9aceca4018791907e39
exact7,exact7__official27_common__D10000__f7__d1,official27_common,4.7,WCL,2498,582.5885676997019,"{""D"": 10000, ""draw"": 1, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d1.npz,e3aedbe17f335a3ed0bb49cdb277c198e71b24ecef5688441f000191db8341d4
exact7,exact7__official27_common__D10000__f7__d1,official27_common,4.7,ABS,2498,593.7829764654757,"{""D"": 10000, ""draw"": 1, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d1.npz,e3aedbe17f335a3ed0bb49cdb277c198e71b24ecef5688441f000191db8341d4
exact7,exact7__official27_common__D10000__f7__d1,official27_common,4.7,DIFF,2498,773.7010051966063,"{""D"": 10000, ""draw"": 1, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d1.npz,e3aedbe17f335a3ed0bb49cdb277c198e71b24ecef5688441f000191db8341d4
exact7,exact7__official27_common__D10000__f7__d1,official27_common,4.7,Min-Max,2498,627.337275914389,"{""D"": 10000, ""draw"": 1, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d1.npz,e3aedbe17f335a3ed0bb49cdb277c198e71b24ecef5688441f000191db8341d4
exact7,exact7__official27_common__D10000__f7__d2,official27_common,4.7,WCL,2498,644.9848402146488,"{""D"": 10000, ""draw"": 2, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d2.npz,fbc382205e7ed8852b862d5bc401edfe88031f3a208dda1f50ed8ac0de22b326
exact7,exact7__official27_common__D10000__f7__d2,official27_common,4.7,ABS,2498,646.00703550636,"{""D"": 10000, ""draw"": 2, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d2.npz,fbc382205e7ed8852b862d5bc401edfe88031f3a208dda1f50ed8ac0de22b326
exact7,exact7__official27_common__D10000__f7__d2,official27_common,4.7,DIFF,2498,845.6490335877681,"{""D"": 10000, ""draw"": 2, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d2.npz,fbc382205e7ed8852b862d5bc401edfe88031f3a208dda1f50ed8ac0de22b326
exact7,exact7__official27_common__D10000__f7__d2,official27_common,4.7,Min-Max,2498,648.7524606968948,"{""D"": 10000, ""draw"": 2, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d2.npz,fbc382205e7ed8852b862d5bc401edfe88031f3a208dda1f50ed8ac0de22b326
exact7,exact7__official27_common__D10000__f7__d3,official27_common,4.7,WCL,2498,546.6753385433319,"{""D"": 10000, ""draw"": 3, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d3.npz,1af39eb9da4071d068122ad9ecca60217b0350cc412c2e5c81999805f91e1b61
exact7,exact7__official27_common__D10000__f7__d3,official27_common,4.7,ABS,2498,598.5047686924811,"{""D"": 10000, ""draw"": 3, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d3.npz,1af39eb9da4071d068122ad9ecca60217b0350cc412c2e5c81999805f91e1b61
exact7,exact7__official27_common__D10000__f7__d3,official27_common,4.7,DIFF,2498,780.5995286552542,"{""D"": 10000, ""draw"": 3, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d3.npz,1af39eb9da4071d068122ad9ecca60217b0350cc412c2e5c81999805f91e1b61
exact7,exact7__official27_common__D10000__f7__d3,official27_common,4.7,Min-Max,2498,575.3443804245221,"{""D"": 10000, ""draw"": 3, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d3.npz,1af39eb9da4071d068122ad9ecca60217b0350cc412c2e5c81999805f91e1b61
exact7,exact7__official27_common__D10000__f7__d4,official27_common,4.7,WCL,2498,646.9137799878295,"{""D"": 10000, ""draw"": 4, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d4.npz,b321412e97d2b7cb0cdd4712d2be71c5a693bb1c49d7c245ae9bec0bff768415
exact7,exact7__official27_common__D10000__f7__d4,official27_common,4.7,ABS,2498,741.4772265865327,"{""D"": 10000, ""draw"": 4, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d4.npz,b321412e97d2b7cb0cdd4712d2be71c5a693bb1c49d7c245ae9bec0bff768415
exact7,exact7__official27_common__D10000__f7__d4,official27_common,4.7,DIFF,2498,982.874829428755,"{""D"": 10000, ""draw"": 4, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d4.npz,b321412e97d2b7cb0cdd4712d2be71c5a693bb1c49d7c245ae9bec0bff768415
exact7,exact7__official27_common__D10000__f7__d4,official27_common,4.7,Min-Max,2498,691.0862418461882,"{""D"": 10000, ""draw"": 4, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d4.npz,b321412e97d2b7cb0cdd4712d2be71c5a693bb1c49d7c245ae9bec0bff768415
exact7,exact7__official27_common__D10000__f7__d5,official27_common,4.7,WCL,2498,605.6618086260402,"{""D"": 10000, ""draw"": 5, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d5.npz,e77ae4ff4356faf184b2cf3db9077a7b29c04e1d4cd1c414247bba0faa368652
exact7,exact7__official27_common__D10000__f7__d5,official27_common,4.7,ABS,2498,560.5029077829261,"{""D"": 10000, ""draw"": 5, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d5.npz,e77ae4ff4356faf184b2cf3db9077a7b29c04e1d4cd1c414247bba0faa368652
exact7,exact7__official27_common__D10000__f7__d5,official27_common,4.7,DIFF,2498,748.6205280706195,"{""D"": 10000, ""draw"": 5, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d5.npz,e77ae4ff4356faf184b2cf3db9077a7b29c04e1d4cd1c414247bba0faa368652
exact7,exact7__official27_common__D10000__f7__d5,official27_common,4.7,Min-Max,2498,776.6306013472314,"{""D"": 10000, ""draw"": 5, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d5.npz,e77ae4ff4356faf184b2cf3db9077a7b29c04e1d4cd1c414247bba0faa368652
exact7,exact7__official27_common__D10000__f7__d6,official27_common,4.7,WCL,2498,604.909568590437,"{""D"": 10000, ""draw"": 6, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d6.npz,12dad880932f17dae1f8f94e0bbd3b9468c9cea4e21a958a4822fe7bdf2b7b01
exact7,exact7__official27_common__D10000__f7__d6,official27_common,4.7,ABS,2498,697.2297192237962,"{""D"": 10000, ""draw"": 6, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d6.npz,12dad880932f17dae1f8f94e0bbd3b9468c9cea4e21a958a4822fe7bdf2b7b01
exact7,exact7__official27_common__D10000__f7__d6,official27_common,4.7,DIFF,2498,922.0510363164808,"{""D"": 10000, ""draw"": 6, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d6.npz,12dad880932f17dae1f8f94e0bbd3b9468c9cea4e21a958a4822fe7bdf2b7b01
exact7,exact7__official27_common__D10000__f7__d6,official27_common,4.7,Min-Max,2498,571.293001619543,"{""D"": 10000, ""draw"": 6, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d6.npz,12dad880932f17dae1f8f94e0bbd3b9468c9cea4e21a958a4822fe7bdf2b7b01
exact7,exact7__official27_common__D10000__f7__d7,official27_common,4.7,WCL,2498,568.6667173669384,"{""D"": 10000, ""draw"": 7, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d7.npz,a5fb2083cf78afed19fc1667b174885b008957153be090b88993a3df7371250c
exact7,exact7__official27_common__D10000__f7__d7,official27_common,4.7,ABS,2498,583.0374668679233,"{""D"": 10000, ""draw"": 7, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d7.npz,a5fb2083cf78afed19fc1667b174885b008957153be090b88993a3df7371250c
exact7,exact7__official27_common__D10000__f7__d7,official27_common,4.7,DIFF,2498,775.8350334525076,"{""D"": 10000, ""draw"": 7, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d7.npz,a5fb2083cf78afed19fc1667b174885b008957153be090b88993a3df7371250c
exact7,exact7__official27_common__D10000__f7__d7,official27_common,4.7,Min-Max,2498,519.6774284042153,"{""D"": 10000, ""draw"": 7, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__official27_common__D10000__f7__d7.npz,a5fb2083cf78afed19fc1667b174885b008957153be090b88993a3df7371250c
exact7,exact7__recovered26_common_minus71__reference,recovered26_common_minus71,4.7,WCL,2494,613.7384027086815,"{""kind"": ""reference""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__reference.npz,b59961941ae0f618ff09f0658c10808fabf0fbafeead5fdfd96f5455ba8d046b
exact7,exact7__recovered26_common_minus71__reference,recovered26_common_minus71,4.7,ABS,2494,644.4770106056751,"{""kind"": ""reference""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__reference.npz,b59961941ae0f618ff09f0658c10808fabf0fbafeead5fdfd96f5455ba8d046b
exact7,exact7__recovered26_common_minus71__reference,recovered26_common_minus71,4.7,DIFF,2494,1001.075109489035,"{""kind"": ""reference""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__reference.npz,b59961941ae0f618ff09f0658c10808fabf0fbafeead5fdfd96f5455ba8d046b
exact7,exact7__recovered26_common_minus71__reference,recovered26_common_minus71,4.7,Min-Max,2494,509.6405932843563,"{""kind"": ""reference""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__reference.npz,b59961941ae0f618ff09f0658c10808fabf0fbafeead5fdfd96f5455ba8d046b
exact7,exact7__recovered26_common_minus71__D1000__f7__d0,recovered26_common_minus71,4.7,WCL,2494,811.2344396251826,"{""D"": 1000, ""draw"": 0, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d0.npz,647a2b6c81c4432d4f155fd3647f28c8e086382f804e400898ab1d5a761e9ce0
exact7,exact7__recovered26_common_minus71__D1000__f7__d0,recovered26_common_minus71,4.7,ABS,2494,688.3284762642131,"{""D"": 1000, ""draw"": 0, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d0.npz,647a2b6c81c4432d4f155fd3647f28c8e086382f804e400898ab1d5a761e9ce0
exact7,exact7__recovered26_common_minus71__D1000__f7__d0,recovered26_common_minus71,4.7,DIFF,2494,1554.0537348577263,"{""D"": 1000, ""draw"": 0, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d0.npz,647a2b6c81c4432d4f155fd3647f28c8e086382f804e400898ab1d5a761e9ce0
exact7,exact7__recovered26_common_minus71__D1000__f7__d0,recovered26_common_minus71,4.7,Min-Max,2494,609.5811261845733,"{""D"": 1000, ""draw"": 0, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d0.npz,647a2b6c81c4432d4f155fd3647f28c8e086382f804e400898ab1d5a761e9ce0
exact7,exact7__recovered26_common_minus71__D1000__f7__d1,recovered26_common_minus71,4.7,WCL,2494,867.1889360160708,"{""D"": 1000, ""draw"": 1, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d1.npz,3d4fe32290563a03253fcf84e8c4cffad2ee50d15414398f22cb1bd69f8f661e
exact7,exact7__recovered26_common_minus71__D1000__f7__d1,recovered26_common_minus71,4.7,ABS,2494,712.6584717405118,"{""D"": 1000, ""draw"": 1, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d1.npz,3d4fe32290563a03253fcf84e8c4cffad2ee50d15414398f22cb1bd69f8f661e
exact7,exact7__recovered26_common_minus71__D1000__f7__d1,recovered26_common_minus71,4.7,DIFF,2494,1023.1824188236686,"{""D"": 1000, ""draw"": 1, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d1.npz,3d4fe32290563a03253fcf84e8c4cffad2ee50d15414398f22cb1bd69f8f661e
exact7,exact7__recovered26_common_minus71__D1000__f7__d1,recovered26_common_minus71,4.7,Min-Max,2494,599.9923054480159,"{""D"": 1000, ""draw"": 1, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d1.npz,3d4fe32290563a03253fcf84e8c4cffad2ee50d15414398f22cb1bd69f8f661e
exact7,exact7__recovered26_common_minus71__D1000__f7__d2,recovered26_common_minus71,4.7,WCL,2494,646.6764145388922,"{""D"": 1000, ""draw"": 2, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d2.npz,29ba989c72c7d821f5bf0233fc94dbb60fbb63813eb817195c1e95f82cd321c2
exact7,exact7__recovered26_common_minus71__D1000__f7__d2,recovered26_common_minus71,4.7,ABS,2494,672.2765688712198,"{""D"": 1000, ""draw"": 2, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d2.npz,29ba989c72c7d821f5bf0233fc94dbb60fbb63813eb817195c1e95f82cd321c2
exact7,exact7__recovered26_common_minus71__D1000__f7__d2,recovered26_common_minus71,4.7,DIFF,2494,1054.3424380942702,"{""D"": 1000, ""draw"": 2, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d2.npz,29ba989c72c7d821f5bf0233fc94dbb60fbb63813eb817195c1e95f82cd321c2
exact7,exact7__recovered26_common_minus71__D1000__f7__d2,recovered26_common_minus71,4.7,Min-Max,2494,533.6390288525104,"{""D"": 1000, ""draw"": 2, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d2.npz,29ba989c72c7d821f5bf0233fc94dbb60fbb63813eb817195c1e95f82cd321c2
exact7,exact7__recovered26_common_minus71__D1000__f7__d3,recovered26_common_minus71,4.7,WCL,2494,653.9897078382025,"{""D"": 1000, ""draw"": 3, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d3.npz,21f3a64d0587ababe5bf6ed1258d4b5d6b555854b411996f9163d0f203777efd
exact7,exact7__recovered26_common_minus71__D1000__f7__d3,recovered26_common_minus71,4.7,ABS,2494,731.8684837111978,"{""D"": 1000, ""draw"": 3, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d3.npz,21f3a64d0587ababe5bf6ed1258d4b5d6b555854b411996f9163d0f203777efd
exact7,exact7__recovered26_common_minus71__D1000__f7__d3,recovered26_common_minus71,4.7,DIFF,2494,1004.0546782749177,"{""D"": 1000, ""draw"": 3, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d3.npz,21f3a64d0587ababe5bf6ed1258d4b5d6b555854b411996f9163d0f203777efd
exact7,exact7__recovered26_common_minus71__D1000__f7__d3,recovered26_common_minus71,4.7,Min-Max,2494,543.3812525904918,"{""D"": 1000, ""draw"": 3, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d3.npz,21f3a64d0587ababe5bf6ed1258d4b5d6b555854b411996f9163d0f203777efd
exact7,exact7__recovered26_common_minus71__D1000__f7__d4,recovered26_common_minus71,4.7,WCL,2494,813.2197854348947,"{""D"": 1000, ""draw"": 4, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d4.npz,72ed3733ff5eaf793b789d8e27480d007f4349e9ba892091879d8cb682048dd0
exact7,exact7__recovered26_common_minus71__D1000__f7__d4,recovered26_common_minus71,4.7,ABS,2494,773.4984677223658,"{""D"": 1000, ""draw"": 4, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d4.npz,72ed3733ff5eaf793b789d8e27480d007f4349e9ba892091879d8cb682048dd0
exact7,exact7__recovered26_common_minus71__D1000__f7__d4,recovered26_common_minus71,4.7,DIFF,2494,1296.385732934275,"{""D"": 1000, ""draw"": 4, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d4.npz,72ed3733ff5eaf793b789d8e27480d007f4349e9ba892091879d8cb682048dd0
exact7,exact7__recovered26_common_minus71__D1000__f7__d4,recovered26_common_minus71,4.7,Min-Max,2494,688.4825472801759,"{""D"": 1000, ""draw"": 4, ""f"": 7, ""kind"": ""fraction""}",results/archives/PAPERB_B9C_REMAINING_AUTHOR_RUN_050926.zip,PAPERB_B9C_REMAINING_AUTHOR_RUN_050926/raw/exact7/exact7__recovered26_common_minus71__D1000__f7__d4.npz,72ed3733ff5eaf793b789d8e27480d007f4349e9ba892091879d8cb682048dd0
