map,window,N,k,added,exhausted_n,newly_exhausted_n,C_pct,delta_C_pp,S_pct,top_ids
recovered26_common_minus71.json,5,2494,21,15,2297,53,92.10104250200482,2.125100240577386,97.7909147479776,"14,69,9,27,32,2,10,5,11,18,20,1,4,6,19,17,12,7,25,70,15"
recovered26_common_minus71.json,5,2494,22,34,2368,71,94.94787489975943,2.846832397754611,98.61024683675585,"14,69,9,27,32,2,10,5,11,18,20,1,4,6,19,17,12,7,25,70,15,34"
recovered26_common_minus71.json,5,2494,23,23,2421,53,97.07297514033681,2.125100240577386,99.24289566479983,"14,69,9,27,32,2,10,5,11,18,20,1,4,6,19,17,12,7,25,70,15,34,23"
recovered26_common_minus71.json,5,2494,24,37,2465,44,98.83720930232558,1.7642341619887731,99.69923252437253,"14,69,9,27,32,2,10,5,11,18,20,1,4,6,19,17,12,7,25,70,15,34,23,37"
recovered26_common_minus71.json,5,2494,25,50,2488,23,99.75942261427426,0.9222133119486768,99.9377722464219,"14,69,9,27,32,2,10,5,11,18,20,1,4,6,19,17,12,7,25,70,15,34,23,37,50"
recovered26_common_minus71.json,5,2494,26,33,2494,6,100.0,0.24057738572574178,100.0,"14,69,9,27,32,2,10,5,11,18,20,1,4,6,19,17,12,7,25,70,15,34,23,37,50,33"
recovered27_common.json,10,2498,1,14,0,0,0.0,0.0,9.763779527559056,14
recovered27_common.json,10,2498,2,69,0,0,0.0,0.0,18.71236683649838,"14,69"
recovered27_common.json,10,2498,3,27,12,12,0.4803843074459567,0.4803843074459567,27.12366836498379,"14,69,27"
recovered27_common.json,10,2498,4,32,98,86,3.923138510808647,3.4427542033626897,34.59008800370542,"14,69,27,32"
recovered27_common.json,10,2498,5,9,135,37,5.4043234587670135,1.4811849479583667,41.574803149606296,"14,69,27,32,9"
recovered27_common.json,10,2498,6,2,145,10,5.804643714971978,0.4003202562049639,48.263084761463645,"14,69,27,32,9,2"
recovered27_common.json,10,2498,7,10,511,366,20.456365092073657,14.651721377101682,54.04353867531264,"14,69,27,32,9,2,10"
recovered27_common.json,10,2498,8,5,523,12,20.936749399519616,0.4803843074459567,59.0365910143585,"14,69,27,32,9,2,10,5"
recovered27_common.json,10,2498,9,11,578,55,23.138510808646917,2.2017614091273017,63.90921723019917,"14,69,27,32,9,2,10,5,11"
recovered27_common.json,10,2498,10,18,775,197,31.024819855884704,7.8863090472377895,68.39277443260768,"14,69,27,32,9,2,10,5,11,18"
recovered27_common.json,10,2498,11,1,1019,244,40.79263410728583,9.76781425140112,72.69106067623899,"14,69,27,32,9,2,10,5,11,18,1"
recovered27_common.json,10,2498,12,4,1087,68,43.514811849479585,2.722177742193755,76.95229272811487,"14,69,27,32,9,2,10,5,11,18,1,4"
recovered27_common.json,10,2498,13,20,1297,210,51.92153722978383,8.406725380304243,81.18573413617416,"14,69,27,32,9,2,10,5,11,18,1,4,20"
recovered27_common.json,10,2498,14,19,1421,124,56.885508406725386,4.963971176941554,83.91848077813803,"14,69,27,32,9,2,10,5,11,18,1,4,20,19"
recovered27_common.json,10,2498,15,6,1537,116,61.52922337870296,4.643714971977582,86.54006484483557,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6"
recovered27_common.json,10,2498,16,12,1703,166,68.17453963170537,6.645316253002402,89.0690134321445,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6,12"
recovered27_common.json,10,2498,17,17,1767,64,70.73658927141715,2.5620496397117694,91.22742010189903,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6,12,17"
recovered27_common.json,10,2498,18,7,1909,142,76.42113690952762,5.684547638110488,93.33950903195924,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6,12,17,7"
recovered27_common.json,10,2498,19,25,2033,124,81.38510808646917,4.963971176941554,95.07179249652616,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6,12,17,7,25"
recovered27_common.json,10,2498,20,70,2159,126,86.42914331465172,5.044035228182546,96.42427049559981,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6,12,17,7,25,70"
recovered27_common.json,10,2498,21,34,2285,126,91.47317854283426,5.044035228182546,97.75822139879574,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6,12,17,7,25,70,34"
recovered27_common.json,10,2498,22,15,2359,74,94.435548438751,2.9623698959167335,98.68457619268179,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6,12,17,7,25,70,34,15"
recovered27_common.json,10,2498,23,37,2419,60,96.83746997598078,2.401921537229784,99.24038906901343,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6,12,17,7,25,70,34,15,37"
recovered27_common.json,10,2498,24,23,2470,51,98.8791032826261,2.0416333066453163,99.7406206577119,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6,12,17,7,25,70,34,15,37,23"
recovered27_common.json,10,2498,25,50,2482,12,99.35948759007206,0.4803843074459567,99.85178323297824,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6,12,17,7,25,70,34,15,37,23,50"
recovered27_common.json,10,2498,26,71,2493,11,99.79983987189752,0.4403522818254604,99.9536822603057,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6,12,17,7,25,70,34,15,37,23,50,71"
recovered27_common.json,10,2498,27,33,2498,5,100.0,0.20016012810248196,100.0,"14,69,27,32,9,2,10,5,11,18,1,4,20,19,6,12,17,7,25,70,34,15,37,23,50,71,33"
recovered27_common.json,5,2498,1,14,0,0,0.0,0.0,10.77782374844849,14
recovered27_common.json,5,2498,2,69,0,0,0.0,0.0,20.448903599503517,"14,69"
recovered27_common.json,5,2498,3,9,3,3,0.12009607686148918,0.12009607686148918,27.978899462143154,"14,69,9"
recovered27_common.json,5,2498,4,27,27,24,1.0808646917534028,0.9607686148919135,35.47786512205213,"14,69,9,27"
recovered27_common.json,5,2498,5,32,135,108,5.4043234587670135,4.323458767013611,42.8113363673976,"14,69,9,27,32"
recovered27_common.json,5,2498,6,2,146,11,5.844675740592474,0.4403522818254604,50.09309060819197,"14,69,9,27,32,2"
recovered27_common.json,5,2498,7,10,512,366,20.496397117694155,14.651721377101682,56.48531237070748,"14,69,9,27,32,2,10"
recovered27_common.json,5,2498,8,5,528,16,21.136909527622098,0.6405124099279423,61.93628465039305,"14,69,9,27,32,2,10,5"
recovered27_common.json,5,2498,9,11,602,74,24.09927942353883,2.9623698959167335,66.85974348365743,"14,69,9,27,32,2,10,5,11"
recovered27_common.json,5,2498,10,18,810,208,32.42594075260208,8.326661329063251,71.50393049234587,"14,69,9,27,32,2,10,5,11,18"
recovered27_common.json,5,2498,11,1,1058,248,42.35388310648519,9.927942353883108,75.65163425734382,"14,69,9,27,32,2,10,5,11,18,1"
recovered27_common.json,5,2498,12,20,1246,188,49.879903923138514,7.526020816653323,79.77865122052131,"14,69,9,27,32,2,10,5,11,18,1,20"
recovered27_common.json,5,2498,13,4,1380,134,55.24419535628503,5.3642914331465175,82.6748034753827,"14,69,9,27,32,2,10,5,11,18,1,20,4"
recovered27_common.json,5,2498,14,6,1539,159,61.60928742994396,6.365092073658928,85.37443111294994,"14,69,9,27,32,2,10,5,11,18,1,20,4,6"
recovered27_common.json,5,2498,15,19,1675,136,67.05364291433146,5.44435548438751,87.877534133223,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19"
recovered27_common.json,5,2498,16,12,1832,157,73.3386709367494,6.285028022417935,90.19445593711212,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19,12"
recovered27_common.json,5,2498,17,17,1912,80,76.5412329863891,3.2025620496397114,92.45966073645015,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19,12,17"
recovered27_common.json,5,2498,18,7,2041,129,81.70536429143314,5.164131305044036,94.37318990484071,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19,12,17,7"
recovered27_common.json,5,2498,19,25,2134,93,85.42834267413932,3.722978382706165,95.77989242863053,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19,12,17,7,25"
recovered27_common.json,5,2498,20,70,2239,105,89.63170536429143,4.2033626901521215,96.93835333057508,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19,12,17,7,25,70"
recovered27_common.json,5,2498,21,15,2307,68,92.35388310648518,2.722177742193755,97.92097641704592,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19,12,17,7,25,70,15"
recovered27_common.json,5,2498,22,34,2376,69,95.11609287429944,2.762209767814251,98.70707488622259,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19,12,17,7,25,70,15,34"
recovered27_common.json,5,2498,23,23,2425,49,97.07766212970377,1.9615692554043236,99.24493173355398,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19,12,17,7,25,70,15,34,23"
recovered27_common.json,5,2498,24,37,2473,48,98.99919935948759,1.921537229783827,99.74141497724452,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19,12,17,7,25,70,15,34,23,37"
recovered27_common.json,5,2498,25,50,2484,11,99.43955164131305,0.4403522818254604,99.85519238725693,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19,12,17,7,25,70,15,34,23,37,50"
recovered27_common.json,5,2498,26,71,2495,11,99.87990392313851,0.4403522818254604,99.96896979726935,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19,12,17,7,25,70,15,34,23,37,50,71"
recovered27_common.json,5,2498,27,33,2498,3,100.0,0.12009607686148918,100.0,"14,69,9,27,32,2,10,5,11,18,1,20,4,6,19,12,17,7,25,70,15,34,23,37,50,71,33"
recovered29.json,10,2498,1,14,0,0,0.0,0.0,9.606741573033707,14
recovered29.json,10,2498,2,69,0,0,0.0,0.0,18.661048689138575,"14,69"
recovered29.json,10,2498,3,27,9,9,0.3602882305844676,0.3602882305844676,26.79775280898876,"14,69,27"
recovered29.json,10,2498,4,32,105,96,4.2033626901521215,3.843074459567654,33.97940074906367,"14,69,27,32"
recovered29.json,10,2498,5,2,111,6,4.4435548438751,0.24019215372297836,40.88014981273408,"14,69,27,32,2"
recovered29.json,10,2498,6,9,140,29,5.604483586869495,1.1609287429943955,47.67790262172284,"14,69,27,32,2,9"
recovered29.json,10,2498,7,10,495,355,19.815852682145714,14.211369095276222,53.48314606741573,"14,69,27,32,2,9,10"
recovered29.json,10,2498,8,11,546,51,21.857485988791034,2.0416333066453163,58.59550561797753,"14,69,27,32,2,9,10,11"
recovered29.json,10,2498,9,5,565,19,22.618094475580463,0.7606084867894315,63.548689138576776,"14,69,27,32,2,9,10,11,5"
recovered29.json,10,2498,10,18,782,217,31.30504403522818,8.686949559647719,68.18352059925094,"14,69,27,32,2,9,10,11,5,18"
recovered29.json,10,2498,11,4,850,68,34.02722177742194,2.722177742193755,72.6310861423221,"14,69,27,32,2,9,10,11,5,18,4"
recovered29.json,10,2498,12,20,1055,205,42.2337870296237,8.206565252201761,76.92883895131087,"14,69,27,32,2,9,10,11,5,18,4,20"
recovered29.json,10,2498,13,1,1314,259,52.602081665332264,10.368294635708567,81.16104868913858,"14,69,27,32,2,9,10,11,5,18,4,20,1"
recovered29.json,10,2498,14,6,1437,123,57.52602081665332,4.923939151321057,83.94194756554307,"14,69,27,32,2,9,10,11,5,18,4,20,1,6"
recovered29.json,10,2498,15,19,1556,119,62.289831865492395,4.763811048839071,86.32958801498127,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19"
recovered29.json,10,2498,16,17,1618,62,64.77181745396317,2.481985588470777,88.63295880149813,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17"
recovered29.json,10,2498,17,7,1715,97,68.65492393915133,3.8831064851881507,90.83333333333333,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7"
recovered29.json,10,2498,18,12,1896,181,75.90072057646117,7.245796637309848,92.98689138576779,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7,12"
recovered29.json,10,2498,19,25,2016,120,80.70456365092073,4.803843074459568,94.6067415730337,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7,12,25"
recovered29.json,10,2498,20,34,2143,127,85.78863090472379,5.084067253803042,96.02059925093633,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7,12,25,34"
recovered29.json,10,2498,21,70,2269,126,90.83266613290633,5.044035228182546,97.37827715355806,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7,12,25,34,70"
recovered29.json,10,2498,22,15,2340,71,93.67493995196156,2.842273819055244,98.41760299625469,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7,12,25,34,70,15"
recovered29.json,10,2498,23,23,2394,54,95.83666933546837,2.1617293835068057,99.02621722846442,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7,12,25,34,70,15,23"
recovered29.json,10,2498,24,37,2453,59,98.19855884707766,2.3618895116092875,99.57865168539325,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7,12,25,34,70,15,23,37"
recovered29.json,10,2498,25,50,2472,19,98.9591673338671,0.7606084867894315,99.7565543071161,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7,12,25,34,70,15,23,37,50"
recovered29.json,10,2498,26,33,2482,10,99.35948759007206,0.4003202562049639,99.8501872659176,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7,12,25,34,70,15,23,37,50,33"
recovered29.json,10,2498,27,35,2490,8,99.67974379503602,0.32025620496397117,99.9250936329588,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7,12,25,34,70,15,23,37,50,33,35"
recovered29.json,10,2498,28,71,2497,7,99.95996797437951,0.28022417934347477,99.99063670411985,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7,12,25,34,70,15,23,37,50,33,35,71"
recovered29.json,10,2498,29,41,2498,1,100.0,0.040032025620496396,100.0,"14,69,27,32,2,9,10,11,5,18,4,20,1,6,19,17,7,12,25,34,70,15,23,37,50,33,35,71,41"
recovered29.json,5,2498,1,14,0,0,0.0,0.0,10.616616408443381,14
recovered29.json,5,2498,2,69,0,0,0.0,0.0,20.4221690755953,"14,69"
recovered29.json,5,2498,3,2,0,0,0.0,0.0,27.898513049807633,"14,69,2"
recovered29.json,5,2498,4,9,6,6,0.24019215372297836,0.24019215372297836,35.27087449308517,"14,69,2,9"
recovered29.json,5,2498,5,27,27,21,1.0808646917534028,0.8406725380304243,42.57044816470833,"14,69,2,9,27"
recovered29.json,5,2498,6,32,143,116,5.724579663730984,4.643714971977582,49.45409171259229,"14,69,2,9,27,32"
recovered29.json,5,2498,7,10,498,355,19.935948759007204,14.211369095276222,55.81782260580223,"14,69,2,9,27,32,10"
recovered29.json,5,2498,8,5,512,14,20.496397117694155,0.5604483586869495,61.20411770822501,"14,69,2,9,27,32,10,5"
recovered29.json,5,2498,9,11,588,76,23.53883106485188,3.042433947157726,66.34085473640428,"14,69,2,9,27,32,10,5,11"
recovered29.json,5,2498,10,18,815,227,32.62610088070456,9.087269815852682,71.22803369034003,"14,69,2,9,27,32,10,5,11,18"
recovered29.json,5,2498,11,20,994,179,39.79183346677342,7.165732586068856,75.4601226993865,"14,69,2,9,27,32,10,5,11,18,20"
recovered29.json,5,2498,12,1,1252,258,50.120096076861486,10.328262610088071,79.6298221898721,"14,69,2,9,27,32,10,5,11,18,20,1"
recovered29.json,5,2498,13,4,1385,133,55.44435548438751,5.324259407526021,82.65571384007487,"14,69,2,9,27,32,10,5,11,18,20,1,4"
recovered29.json,5,2498,14,6,1565,180,62.65012009607687,7.205764611689351,85.4424456691276,"14,69,2,9,27,32,10,5,11,18,20,1,4,6"
recovered29.json,5,2498,15,17,1639,74,65.6124899919936,2.9623698959167335,87.8652386399085,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17"
recovered29.json,5,2498,16,19,1759,120,70.41633306645316,4.803843074459568,90.0800665488198,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19"
recovered29.json,5,2498,17,7,1861,102,74.4995996797438,4.083266613290633,92.12852240823541,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7"
recovered29.json,5,2498,18,12,2015,154,80.66453162530024,6.164931945556445,93.95861495268795,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7,12"
recovered29.json,5,2498,19,25,2112,97,84.54763811048839,3.8831064851881507,95.31038785484039,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7,12,25"
recovered29.json,5,2498,20,70,2212,100,88.55084067253803,4.00320256204964,96.43339918893626,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7,12,25,70"
recovered29.json,5,2498,21,15,2273,61,90.9927942353883,2.44195356285028,97.47322449828428,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7,12,25,70,15"
recovered29.json,5,2498,22,34,2351,78,94.11529223378703,3.122497998398719,98.35707601123012,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7,12,25,70,15,34"
recovered29.json,5,2498,23,23,2401,50,96.11689351481185,2.00160128102482,98.9913694499324,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7,12,25,70,15,34,23"
recovered29.json,5,2498,24,37,2455,54,98.27862289831866,2.1617293835068057,99.55287511698035,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7,12,25,70,15,34,23,37"
recovered29.json,5,2498,25,50,2473,18,98.99919935948759,0.7205764611689351,99.74004367266299,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7,12,25,70,15,34,23,37,50"
recovered29.json,5,2498,26,33,2482,9,99.35948759007206,0.3602882305844676,99.83362795050431,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7,12,25,70,15,34,23,37,50,33"
recovered29.json,5,2498,27,35,2490,8,99.67974379503602,0.32025620496397117,99.91681397525215,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7,12,25,70,15,34,23,37,50,33,35"
recovered29.json,5,2498,28,71,2497,7,99.95996797437951,0.28022417934347477,99.98960174690652,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7,12,25,70,15,34,23,37,50,33,35,71"
recovered29.json,5,2498,29,41,2498,1,100.0,0.040032025620496396,100.0,"14,69,2,9,27,32,10,5,11,18,20,1,4,6,17,19,7,12,25,70,15,34,23,37,50,33,35,71,41"
